co_seq_municipio,co_seq_macroregiao,co_seq_distrito,co_seq_mesoregiao,co_seq_uf,co_seq_regional,co_seq_polo,co_seq_microregiao,co_seq_consorcio,co_ibge,no_municipio,dst_centro_referencia,obs_municipio,dt_hr_ultima_alteracao,aut_ultima_alteracao,dt_hr_registro,aut_registro
1300,,,,25,,,,,2504355,Caturité,0,,20130501000000,Implantação,20130501000000,Implantação
1301,,,,25,,,,,2504405,Conceição,0,,20130501000000,Implantação,20130501000000,Implantação
1302,,,,25,,,,,2504504,Condado,0,,20130501000000,Implantação,20130501000000,Implantação
1303,,,,25,,,,,2504603,Conde,0,,20130501000000,Implantação,20130501000000,Implantação
1304,,,,25,,,,,2504702,Congo,0,,20130501000000,Implantação,20130501000000,Implantação
1305,,,,25,,,,,2504801,Coremas,0,,20130501000000,Implantação,20130501000000,Implantação
1306,,,,25,,,,,2504850,Coxixola,0,,20130501000000,Implantação,20130501000000,Implantação
1307,,,,25,,,,,2504900,Cruz do Espírito Santo,0,,20130501000000,Implantação,20130501000000,Implantação
1308,,,,25,,,,,2505006,Cubati,0,,20130501000000,Implantação,20130501000000,Implantação
1309,,,,25,,,,,2505105,Cuité,0,,20130501000000,Implantação,20130501000000,Implantação
1310,,,,25,,,,,2505204,Cuitegi,0,,20130501000000,Implantação,20130501000000,Implantação
1311,,,,25,,,,,2505238,Cuité de Mamanguape,0,,20130501000000,Implantação,20130501000000,Implantação
1312,,,,25,,,,,2505279,Curral de Cima,0,,20130501000000,Implantação,20130501000000,Implantação
1313,,,,25,,,,,2505303,Curral Velho,0,,20130501000000,Implantação,20130501000000,Implantação
1314,,,,25,,,,,2505352,Damião,0,,20130501000000,Implantação,20130501000000,Implantação
1315,,,,25,,,,,2505402,Desterro,0,,20130501000000,Implantação,20130501000000,Implantação
1316,,,,25,,,,,2505501,Vista Serrana,0,,20130501000000,Implantação,20130501000000,Implantação
1317,,,,25,,,,,2505600,Diamante,0,,20130501000000,Implantação,20130501000000,Implantação
1318,,,,25,,,,,2505709,Dona Inês,0,,20130501000000,Implantação,20130501000000,Implantação
1319,,,,25,,,,,2505808,Duas Estradas,0,,20130501000000,Implantação,20130501000000,Implantação
1320,,,,25,,,,,2505907,Emas,0,,20130501000000,Implantação,20130501000000,Implantação
1321,,,,25,,,,,2506004,Esperança,0,,20130501000000,Implantação,20130501000000,Implantação
1322,,,,25,,,,,2506103,Fagundes,0,,20130501000000,Implantação,20130501000000,Implantação
1323,,,,25,,,,,2506202,Frei Martinho,0,,20130501000000,Implantação,20130501000000,Implantação
1324,,,,25,,,,,2506251,Gado Bravo,0,,20130501000000,Implantação,20130501000000,Implantação
1325,,,,25,,,,,2506301,Guarabira,0,,20130501000000,Implantação,20130501000000,Implantação
1326,,,,25,,,,,2506400,Gurinhém,0,,20130501000000,Implantação,20130501000000,Implantação
1327,,,,25,,,,,2506509,Gurjão,0,,20130501000000,Implantação,20130501000000,Implantação
1328,,,,25,,,,,2506608,Ibiara,0,,20130501000000,Implantação,20130501000000,Implantação
1329,,,,25,,,,,2506707,Imaculada,0,,20130501000000,Implantação,20130501000000,Implantação
1330,,,,25,,,,,2506806,Ingá,0,,20130501000000,Implantação,20130501000000,Implantação
1331,,,,25,,,,,2506905,Itabaiana,0,,20130501000000,Implantação,20130501000000,Implantação
1332,,,,25,,,,,2507002,Itaporanga,0,,20130501000000,Implantação,20130501000000,Implantação
1333,,,,25,,,,,2507101,Itapororoca,0,,20130501000000,Implantação,20130501000000,Implantação
1334,,,,25,,,,,2507200,Itatuba,0,,20130501000000,Implantação,20130501000000,Implantação
1335,,,,25,,,,,2507309,Jacaraú,0,,20130501000000,Implantação,20130501000000,Implantação
1336,,,,25,,,,,2507408,Jericó,0,,20130501000000,Implantação,20130501000000,Implantação
1337,,,,25,,,,,2507507,João Pessoa,0,,20130501000000,Implantação,20130501000000,Implantação
1338,,,,25,,,,,2507606,Juarez Távora,0,,20130501000000,Implantação,20130501000000,Implantação
1339,,,,25,,,,,2507705,Juazeirinho,0,,20130501000000,Implantação,20130501000000,Implantação
1340,,,,25,,,,,2507804,Junco do Seridó,0,,20130501000000,Implantação,20130501000000,Implantação
1341,,,,25,,,,,2507903,Juripiranga,0,,20130501000000,Implantação,20130501000000,Implantação
1342,,,,25,,,,,2508000,Juru,0,,20130501000000,Implantação,20130501000000,Implantação
1343,,,,25,,,,,2508109,Lagoa,0,,20130501000000,Implantação,20130501000000,Implantação
1344,,,,25,,,,,2508208,Lagoa de Dentro,0,,20130501000000,Implantação,20130501000000,Implantação
1345,,,,25,,,,,2508307,Lagoa Seca,0,,20130501000000,Implantação,20130501000000,Implantação
1346,,,,25,,,,,2508406,Lastro,0,,20130501000000,Implantação,20130501000000,Implantação
1347,,,,25,,,,,2508505,Livramento,0,,20130501000000,Implantação,20130501000000,Implantação
1348,,,,25,,,,,2508554,Logradouro,0,,20130501000000,Implantação,20130501000000,Implantação
1349,,,,25,,,,,2508604,Lucena,0,,20130501000000,Implantação,20130501000000,Implantação
1350,,,,25,,,,,2508703,Mãe d'Água,0,,20130501000000,Implantação,20130501000000,Implantação
1351,,,,25,,,,,2508802,Malta,0,,20130501000000,Implantação,20130501000000,Implantação
1352,,,,25,,,,,2508901,Mamanguape,0,,20130501000000,Implantação,20130501000000,Implantação
1353,,,,25,,,,,2509008,Manaíra,0,,20130501000000,Implantação,20130501000000,Implantação
1354,,,,25,,,,,2509057,Marcação,0,,20130501000000,Implantação,20130501000000,Implantação
1355,,,,25,,,,,2509107,Mari,0,,20130501000000,Implantação,20130501000000,Implantação
1356,,,,25,,,,,2509156,Marizópolis,0,,20130501000000,Implantação,20130501000000,Implantação
1357,,,,25,,,,,2509206,Massaranduba,0,,20130501000000,Implantação,20130501000000,Implantação
1358,,,,25,,,,,2509305,Mataraca,0,,20130501000000,Implantação,20130501000000,Implantação
1359,,,,25,,,,,2509339,Matinhas,0,,20130501000000,Implantação,20130501000000,Implantação
1360,,,,25,,,,,2509370,Mato Grosso,0,,20130501000000,Implantação,20130501000000,Implantação
1361,,,,25,,,,,2509396,Maturéia,0,,20130501000000,Implantação,20130501000000,Implantação
1362,,,,25,,,,,2509404,Mogeiro,0,,20130501000000,Implantação,20130501000000,Implantação
1363,,,,25,,,,,2509503,Montadas,0,,20130501000000,Implantação,20130501000000,Implantação
1364,,,,25,,,,,2509602,Monte Horebe,0,,20130501000000,Implantação,20130501000000,Implantação
1365,,,,25,,,,,2509701,Monteiro,0,,20130501000000,Implantação,20130501000000,Implantação
1366,,,,25,,,,,2509800,Mulungu,0,,20130501000000,Implantação,20130501000000,Implantação
1367,,,,25,,,,,2509909,Natuba,0,,20130501000000,Implantação,20130501000000,Implantação
1368,,,,25,,,,,2510006,Nazarezinho,0,,20130501000000,Implantação,20130501000000,Implantação
1369,,,,25,,,,,2510105,Nova Floresta,0,,20130501000000,Implantação,20130501000000,Implantação
1370,,,,25,,,,,2510204,Nova Olinda,0,,20130501000000,Implantação,20130501000000,Implantação
1371,,,,25,,,,,2510303,Nova Palmeira,0,,20130501000000,Implantação,20130501000000,Implantação
1372,,,,25,,,,,2510402,Olho d'Água,0,,20130501000000,Implantação,20130501000000,Implantação
1373,,,,25,,,,,2510501,Olivedos,0,,20130501000000,Implantação,20130501000000,Implantação
1374,,,,25,,,,,2510600,Ouro Velho,0,,20130501000000,Implantação,20130501000000,Implantação
1375,,,,25,,,,,2510659,Parari,0,,20130501000000,Implantação,20130501000000,Implantação
1376,,,,25,,,,,2510709,Passagem,0,,20130501000000,Implantação,20130501000000,Implantação
1377,,,,25,,,,,2510808,Patos,0,,20130501000000,Implantação,20130501000000,Implantação
1378,,,,25,,,,,2510907,Paulista,0,,20130501000000,Implantação,20130501000000,Implantação
1379,,,,25,,,,,2511004,Pedra Branca,0,,20130501000000,Implantação,20130501000000,Implantação
1380,,,,25,,,,,2511103,Pedra Lavrada,0,,20130501000000,Implantação,20130501000000,Implantação
1381,,,,25,,,,,2511202,Pedras de Fogo,0,,20130501000000,Implantação,20130501000000,Implantação
1382,,,,25,,,,,2511301,Piancó,0,,20130501000000,Implantação,20130501000000,Implantação
1383,,,,25,,,,,2511400,Picuí,0,,20130501000000,Implantação,20130501000000,Implantação
1384,,,,25,,,,,2511509,Pilar,0,,20130501000000,Implantação,20130501000000,Implantação
1385,,,,25,,,,,2511608,Pilões,0,,20130501000000,Implantação,20130501000000,Implantação
1386,,,,25,,,,,2511707,Pilõezinhos,0,,20130501000000,Implantação,20130501000000,Implantação
1387,,,,25,,,,,2511806,Pirpirituba,0,,20130501000000,Implantação,20130501000000,Implantação
1388,,,,25,,,,,2511905,Pitimbu,0,,20130501000000,Implantação,20130501000000,Implantação
1389,,,,25,,,,,2512002,Pocinhos,0,,20130501000000,Implantação,20130501000000,Implantação
1390,,,,25,,,,,2512036,Poço Dantas,0,,20130501000000,Implantação,20130501000000,Implantação
1391,,,,25,,,,,2512077,Poço de José de Moura,0,,20130501000000,Implantação,20130501000000,Implantação
1392,,,,25,,,,,2512101,Pombal,0,,20130501000000,Implantação,20130501000000,Implantação
1393,,,,25,,,,,2512200,Prata,0,,20130501000000,Implantação,20130501000000,Implantação
1394,,,,25,,,,,2512309,Princesa Isabel,0,,20130501000000,Implantação,20130501000000,Implantação
1395,,,,25,,,,,2512408,Puxinanã,0,,20130501000000,Implantação,20130501000000,Implantação
1396,,,,25,,,,,2512507,Queimadas,0,,20130501000000,Implantação,20130501000000,Implantação
1397,,,,25,,,,,2512606,Quixabá,0,,20130501000000,Implantação,20130501000000,Implantação
1398,,,,25,,,,,2512705,Remígio,0,,20130501000000,Implantação,20130501000000,Implantação
1399,,,,25,,,,,2512721,Pedro Régis,0,,20130501000000,Implantação,20130501000000,Implantação
1400,,,,25,,,,,2512747,Riachão,0,,20130501000000,Implantação,20130501000000,Implantação
1401,,,,25,,,,,2512754,Riachão do Bacamarte,0,,20130501000000,Implantação,20130501000000,Implantação
1402,,,,25,,,,,2512762,Riachão do Poço,0,,20130501000000,Implantação,20130501000000,Implantação
1403,,,,25,,,,,2512788,Riacho de Santo Antônio,0,,20130501000000,Implantação,20130501000000,Implantação
1404,,,,25,,,,,2512804,Riacho dos Cavalos,0,,20130501000000,Implantação,20130501000000,Implantação
1405,,,,25,,,,,2512903,Rio Tinto,0,,20130501000000,Implantação,20130501000000,Implantação
1406,,,,25,,,,,2513000,Salgadinho,0,,20130501000000,Implantação,20130501000000,Implantação
1407,,,,25,,,,,2513109,Salgado de São Félix,0,,20130501000000,Implantação,20130501000000,Implantação
1408,,,,25,,,,,2513158,Santa Cecília,0,,20130501000000,Implantação,20130501000000,Implantação
1409,,,,25,,,,,2513208,Santa Cruz,0,,20130501000000,Implantação,20130501000000,Implantação
1410,,,,25,,,,,2513307,Santa Helena,0,,20130501000000,Implantação,20130501000000,Implantação
1411,,,,25,,,,,2513356,Santa Inês,0,,20130501000000,Implantação,20130501000000,Implantação
1412,,,,25,,,,,2513406,Santa Luzia,0,,20130501000000,Implantação,20130501000000,Implantação
1413,,,,25,,,,,2513505,Santana de Mangueira,0,,20130501000000,Implantação,20130501000000,Implantação
1414,,,,25,,,,,2513604,Santana dos Garrotes,0,,20130501000000,Implantação,20130501000000,Implantação
1415,,,,25,,,,,2513653,Joca Claudino,0,,20130501000000,Implantação,20130501000000,Implantação
1416,,,,25,,,,,2513703,Santa Rita,0,,20130501000000,Implantação,20130501000000,Implantação
1417,,,,25,,,,,2513802,Santa Teresinha,0,,20130501000000,Implantação,20130501000000,Implantação
1418,,,,25,,,,,2513851,Santo André,0,,20130501000000,Implantação,20130501000000,Implantação
1419,,,,25,,,,,2513901,São Bento,0,,20130501000000,Implantação,20130501000000,Implantação
1420,,,,25,,,,,2513927,São Bentinho,0,,20130501000000,Implantação,20130501000000,Implantação
1421,,,,25,,,,,2513943,São Domingos do Cariri,0,,20130501000000,Implantação,20130501000000,Implantação
1422,,,,25,,,,,2513968,São Domingos,0,,20130501000000,Implantação,20130501000000,Implantação
